id,iso3,cntry,name,value,local_I,z_sim,p_raw,p_fdr,quadrant,cluster_raw,cluster_fdr,gistar_z,gistar_p_fdr,gistar_cluster
040011,AUT,Austria,Burgenland,0.214,1.1498598509061653,1.8706546936811217,0.029,0.07647932330827069,Low-Low,Low-Low,Not-Significant,-1.009442129392183,0.07647932110760446,Not-Significant
040012,AUT,Austria,Niederösterreich,0.231,1.0556450660316627,2.333790781132613,0.007,0.030218461538461538,Low-Low,Low-Low,Low-Low,-0.9928282339965361,0.03012576780104838,Cold-Spot
040013,AUT,Austria,Wien,0.167,1.6320086681947654,1.0981197979737571,0.163,0.2526950276243094,Low-Low,Not-Significant,Not-Significant,-1.2961284173821785,0.25042460956290663,Not-Significant
040021,AUT,Austria,Kärnten,0.249,0.6882404045445973,1.960592922634332,0.023,0.066125,Low-Low,Low-Low,Not-Significant,-0.745444326457999,0.06612500012852252,Not-Significant
040022,AUT,Austria,Steiermark,0.286,0.7135937448862681,2.7635684981683832,0.004,0.02040727272727273,Low-Low,Low-Low,Low-Low,-0.975334274374505,0.02040727369656617,Cold-Spot
040031,AUT,Austria,Oberösterreich,0.279,0.6686048641858017,1.5573236789614358,0.058,0.13082636655948554,Low-Low,Not-Significant,Not-Significant,-0.8532521941900859,0.1291938611337846,Not-Significant
040032,AUT,Austria,Salzburg,0.262,0.6919751566886859,1.7281984271550774,0.044,0.1062512908777969,Low-Low,Low-Low,Not-Significant,-0.8081757338143006,0.10212478198537174,Not-Significant
040033,AUT,Austria,Tirol,0.255,0.7513111541234782,1.949925032400634,0.026,0.07166601178781926,Low-Low,Low-Low,Not-Significant,-0.8334507490964375,0.0698705189694387,Not-Significant
040034,AUT,Austria,Vorarlberg,0.234,1.1885322991877936,1.973314739480802,0.02,0.05982942430703625,Low-Low,Low-Low,Not-Significant,-1.1068072838038796,0.0598294229697444,Not-Significant
051901,ARM,Armenia,Yerevan,0.138,-0.8866975198211423,-1.0378008030285304,0.168,0.25536728060671726,Low-High,Not-Significant,Not-Significant,0.07374521343794298,0.25536727716385477,Not-Significant
051902,ARM,Armenia,Aragatsotn,0.516,0.014159334382656385,0.05599687382874167,0.482,0.48998481561822127,High-High,Not-Significant,Not-Significant,0.1353711742659808,0.48998482601847754,Not-Significant
051903,ARM,Armenia,Ararat,0.503,0.06143333152721503,0.2101339930189458,0.42,0.457145073700543,High-High,Not-Significant,Not-Significant,0.17787183690600702,0.4582554081183838,Not-Significant
051904,ARM,Armenia,Armavir,0.539,0.19687452036260641,0.40552965614411934,0.336,0.40222525597269626,High-High,Not-Significant,Not-Significant,0.35772691380539146,0.40391194328325064,Not-Significant
051905,ARM,Armenia,Gegharkunik,0.494,0.1300583134534733,0.38535791270668296,0.348,0.41097979797979795,High-High,Not-Significant,Not-Significant,0.2887599294304396,0.4109797861539956,Not-Significant
051906,ARM,Armenia,Lori,0.404,0.02374367705942502,0.5374840522632606,0.296,0.37346043165467624,High-High,Not-Significant,Not-Significant,0.22925900173440306,0.3734604364676441,Not-Significant
051907,ARM,Armenia,Kotayk,0.312,-0.09457725067568555,-0.4418129719525432,0.329,0.3965524054982818,Low-High,Not-Significant,Not-Significant,0.07644980106049024,0.3962120125733732,Not-Significant
051908,ARM,Armenia,Shirak,0.444,0.21911812088381907,1.065854731624301,0.162,0.2517009966777409,High-High,Not-Significant,Not-Significant,0.5463719004780541,0.2526950315052633,Not-Significant
051909,ARM,Armenia,Syunik,0.36,-0.04600328709135692,-0.3162140253086219,0.388,0.43688924558587483,Low-High,Not-Significant,Not-Significant,0.07870362407927904,0.4368892584719589,Not-Significant
051910,ARM,Armenia,Vayots Dzor,0.411,0.05718531424726609,0.7291307486411577,0.242,0.3258406909788868,High-High,Not-Significant,Not-Significant,0.3469085633152029,0.3258406892132851,Not-Significant
051911,ARM,Armenia,Tavush,0.447,0.032515496106395446,0.14724622721669395,0.438,0.4651884935654807,High-High,Not-Significant,Not-Significant,0.15927779700099592,0.46413443426621287,Not-Significant
068001,BOL,Bolivia,Chuquisaca,0.474,0.3269561671910674,1.306177871417436,0.105,0.19107003891050583,High-High,Not-Significant,Not-Significant,0.5779254227411034,0.18983891159872113,Not-Significant
068002,BOL,Bolivia,La Paz,0.507,0.1929185526307664,0.6574422436826826,0.258,0.3405211665098777,High-High,Not-Significant,Not-Significant,0.31310121803336355,0.3398816722379604,Not-Significant
068003,BOL,Bolivia,Cochabamba,0.5,0.41351840326262856,1.3633690542308885,0.09,0.1727359781121751,High-High,Not-Significant,Not-Significant,0.5854918285898962,0.17297260961303973,Not-Significant
068004,BOL,Bolivia,Oruro,0.445,0.3075844359418528,1.4706413888600824,0.073,0.15309267563527654,High-High,Not-Significant,Not-Significant,0.7204797286795257,0.15309267338526802,Not-Significant
068005,BOL,Bolivia,Potosí,0.537,0.506704073402575,1.0281988974723586,0.17,0.25673842841765343,High-High,Not-Significant,Not-Significant,0.6079012688910006,0.2564623682889887,Not-Significant
068006,BOL,Bolivia,Tarija,0.447,0.26746362320108497,1.2328714928785967,0.122,0.20924938875305624,High-High,Not-Significant,Not-Significant,0.6224384273621917,0.20873902673583206,Not-Significant
068007,BOL,Bolivia,Santa Cruz,0.426,0.03598112170701133,0.37830797879182565,0.358,0.417865224625624,High-High,Not-Significant,Not-Significant,0.16338297464236182,0.41786523659197544,Not-Significant
068008,BOL,Bolivia,Beni,0.452,0.09664820513793931,0.5390718133036703,0.301,0.3766275555555555,High-High,Not-Significant,Not-Significant,0.2635171116199996,0.37629305559407333,Not-Significant
068009,BOL,Bolivia,Pando,0.432,-0.05641273304119418,-0.4224437744240618,0.338,0.4039119390347164,High-Low,Not-Significant,Not-Significant,-0.12188662459296654,0.4018823475229974,Not-Significant
072001,BWA,Botswana,Gaborone,0.158,2.2743921452312748,2.8263645705444755,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.471926612847742,0.0137549026141071,Cold-Spot
072002,BWA,Botswana,Francistown,0.097,2.746505291293516,1.4008452409815177,0.084,0.1662228490832158,Low-Low,Not-Significant,Not-Significant,-1.6849128881233284,0.16103299496591178,Not-Significant
072003,BWA,Botswana,Lobatse,0.115,3.736945084939149,2.0250429129252465,0.005,0.023699324324324325,Low-Low,Low-Low,Low-Low,-1.9350872432089377,0.023619528091591013,Cold-Spot
072004,BWA,Botswana,Selebi Phikwe,0.162,1.9714814878235085,1.292289124121739,0.109,0.19456361323155216,Low-Low,Not-Significant,Not-Significant,-1.4110733913404316,0.18925032815889936,Not-Significant
072007,BWA,Botswana,"Central Tutume, Sowa",0.218,1.5897135922621546,2.983086798930424,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.3299357626640178,0.009291391169794199,Cold-Spot
072010,BWA,Botswana,"Ngwaketse, Ngwaketse West, Ngwaketse Southern, Southern, Jwaneng",0.224,1.8279333795785166,3.886898242164276,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.5520983173732465,0.009291391169794199,Cold-Spot
072011,BWA,Botswana,Borolong,0.14,2.6536214916604552,2.2377369854383686,0.006,0.026639240506329116,Low-Low,Low-Low,Low-Low,-1.609409816993888,0.026639240737886555,Cold-Spot
072020,BWA,Botswana,South East,0.094,3.13714882206848,3.0666580850200233,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.6531339835583996,0.009291391169794199,Cold-Spot
072030,BWA,Botswana,"Kweneng, Kweneng South, Kweneng North",0.198,1.8181322253960983,3.353535940646184,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.3830615909640507,0.009291391169794199,Cold-Spot
072040,BWA,Botswana,Kgatleng,0.191,1.7100791113740643,2.480716300531908,0.004,0.02040727272727273,Low-Low,Low-Low,Low-Low,-1.2839577730807163,0.02040727369656617,Cold-Spot
072050,BWA,Botswana,Central Serowe/Palapye,0.269,1.053706655932975,3.075202503691752,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.2159567128566746,0.009291391169794199,Cold-Spot
072051,BWA,Botswana,Central Mahalapye,0.255,1.0891718514306243,2.32398325307503,0.005,0.023699324324324325,Low-Low,Low-Low,Low-Low,-1.1338531600293507,0.023619528091591013,Cold-Spot
072052,BWA,Botswana,Central Bobonong,0.202,1.535277380574418,2.6428349110122324,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.2161177002151595,0.009291391169794199,Cold-Spot
072053,BWA,Botswana,"Central Boteti, Orapa",0.201,1.6591091224684065,2.535558139448578,0.004,0.02040727272727273,Low-Low,Low-Low,Low-Low,-1.2920715359483579,0.02040727369656617,Cold-Spot
072060,BWA,Botswana,North East,0.186,1.81602011315663,2.5726538297063355,0.003,0.017684873949579835,Low-Low,Low-Low,Low-Low,-1.3272311750414705,0.01768487410330284,Cold-Spot
072070,BWA,Botswana,Ngamiland East,0.165,2.009547876683892,2.895661811574098,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.3524739928519107,0.009291391169794199,Cold-Spot
072071,BWA,Botswana,"Ngamiland West, Delta",0.29,1.0842529758177724,2.2796286351461785,0.005,0.023699324324324325,Low-Low,Low-Low,Low-Low,-1.2893669483258108,0.023619528091591013,Cold-Spot
072072,BWA,Botswana,Chobe,0.125,2.4178987236511214,1.929640656153456,0.017,0.05359775280898877,Low-Low,Low-Low,Not-Significant,-1.496718666054424,0.05312027014742184,Not-Significant
072080,BWA,Botswana,"Ghanzi, Central Kgalagadi Game Reserve (CKGR)",0.145,2.037588347582133,2.9464368877474225,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.289366948325811,0.009291391169794199,Cold-Spot
072090,BWA,Botswana,Tshabong (Kgalagadi South),0.182,2.0278932849431777,2.0589552456327747,0.013,0.04503456790123457,Low-Low,Low-Low,Low-Low,-1.4291039754907457,0.045034568830404756,Cold-Spot
072091,BWA,Botswana,Hukunsti (Kgalagadi North),0.132,2.4044256328906295,2.6935560463098787,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.450289911867365,0.0137549026141071,Cold-Spot
076011,BRA,Brazil,Rondonia,0.261,0.13841170140774345,0.3676964123636888,0.356,0.4169181969949916,Low-Low,Not-Significant,Not-Significant,-0.26065772760699174,0.4145759624461698,Not-Significant
076012,BRA,Brazil,Acre,0.246,0.23374547735181206,0.5634684378860823,0.303,0.37720408163265307,Low-Low,Not-Significant,Not-Significant,-0.34469312873613484,0.37629305559407333,Not-Significant
076013,BRA,Brazil,Amazonas,0.33,0.28024547117001947,1.870276732244959,0.029,0.07647932330827069,Low-Low,Low-Low,Not-Significant,-0.6530375826876391,0.07647932110760446,Not-Significant
076014,BRA,Brazil,Roraima,0.196,0.9868130804394307,1.4570442640898356,0.079,0.160866473149492,Low-Low,Not-Significant,Not-Significant,-0.8633943977746377,0.16086648055318478,Not-Significant
076015,BRA,Brazil,Pará,0.328,0.24176059116893855,1.4584646449976595,0.079,0.160866473149492,Low-Low,Not-Significant,Not-Significant,-0.5523668211817173,0.16086648055318478,Not-Significant
076016,BRA,Brazil,Amapá,0.164,0.5940601714455828,0.6866078518757676,0.261,0.3425472404115996,Low-Low,Not-Significant,Not-Significant,-0.6740732641963385,0.34254725011182346,Not-Significant
076021,BRA,Brazil,Maranhão,0.352,0.13734166557431382,0.927851359705116,0.182,0.26906849315068493,Low-Low,Not-Significant,Not-Significant,-0.4593966216566603,0.26815521855540614,Not-Significant
076022,BRA,Brazil,Piauí,0.35,0.08048716492661231,0.622939575648625,0.268,0.3494460966542751,Low-Low,Not-Significant,Not-Significant,-0.2897964394927672,0.3497711715032888,Not-Significant
076023,BRA,Brazil,Ceará,0.345,0.0797301791729125,0.4880811853298242,0.325,0.39308189655172415,Low-Low,Not-Significant,Not-Significant,-0.26838512081426924,0.3925492239533723,Not-Significant
076024,BRA,Brazil,Rio Grande do Norte,0.317,0.1588880724798973,0.45704213342825084,0.327,0.39482013769363167,Low-Low,Not-Significant,Not-Significant,-0.3788224487349438,0.39361274270613306,Not-Significant
076025,BRA,Brazil,Paraíba,0.342,0.08088643898371974,0.4365463756004579,0.35,0.41195469798657713,Low-Low,Not-Significant,Not-Significant,-0.26669475355017724,0.41126464961262005,Not-Significant
076026,BRA,Brazil,"Pernambuco, Arquipelago de Fernando de Noronha",0.401,-0.015959371038958406,-0.4820231372498488,0.309,0.3829743816254417,High-Low,Not-Significant,Not-Significant,-0.17935911157209306,0.3808320209739695,Not-Significant
076027,BRA,Brazil,Alagoas,0.369,0.025794486365187073,0.31351419537531217,0.396,0.4412930897537729,Low-Low,Not-Significant,Not-Significant,-0.16865345223284367,0.4412930873625803,Not-Significant
076028,BRA,Brazil,Sergipe,0.315,0.05945657167338903,0.16777396200565536,0.435,0.4637575987841945,Low-Low,Not-Significant,Not-Significant,-0.24810071364516573,0.4634054695102602,Not-Significant
076029,BRA,Brazil,Bahia,0.378,0.025669400612913073,0.7550588817985141,0.238,0.32324685382381413,Low-Low,Not-Significant,Not-Significant,-0.27261103897449873,0.32146407961845397,Not-Significant
076031,BRA,Brazil,Minas Gerais,0.399,-0.033550582740317206,-1.5276438062772157,0.069,0.14689984825493171,High-Low,Not-Significant,Not-Significant,-0.5160239250037406,0.1468998445749102,Not-Significant
076032,BRA,Brazil,Espírito Santo,0.33,0.03149932205275971,0.14004578302117002,0.455,0.4742389053254438,Low-Low,Not-Significant,Not-Significant,-0.16020161591238394,0.4732258504071172,Not-Significant
076033,BRA,Brazil,"Rio de Janeiro, Guanabara",0.361,0.03847222902250379,0.3420035456809725,0.375,0.4280919446704638,Low-Low,Not-Significant,Not-Significant,-0.19400896119422328,0.4280919446704638,Not-Significant
076035,BRA,Brazil,São Paulo,0.358,0.04360387545799283,0.3692536047075742,0.365,0.422869529314616,Low-Low,Not-Significant,Not-Significant,-0.2021227240618646,0.4220594955623643,Not-Significant
076041,BRA,Brazil,Paraná,0.368,0.004606676957874509,0.040818348112596915,0.483,0.48998481561822127,Low-Low,Not-Significant,Not-Significant,-0.05472269863304586,0.48998482601847754,Not-Significant
076042,BRA,Brazil,Santa Catarina,0.399,-0.0048170984217245855,-0.1242497878391999,0.448,0.46941299477221804,High-Low,Not-Significant,Not-Significant,-0.03849517289776321,0.4690627010455772,Not-Significant
076043,BRA,Brazil,Rio Grande do Sul,0.388,-0.0010221099268161234,-0.0415491353266371,0.484,0.49029025270758125,Low-High,Not-Significant,Not-Significant,0.018977314081363716,0.4936294215526526,Not-Significant
076051,BRA,Brazil,"Mato Grosso do Sul, Mato Grosso",0.318,0.04409259344455121,0.2771105003939981,0.396,0.4412930897537729,Low-Low,Not-Significant,Not-Significant,-0.1206730275828487,0.4412930873625803,Not-Significant
076052,BRA,Brazil,"Goiás, Tocantins",0.261,0.42310168141808335,1.2323645432907115,0.116,0.20343500000000003,Low-Low,Not-Significant,Not-Significant,-0.5320824140126142,0.20292767495883077,Not-Significant
076053,BRA,Brazil,Distrito Federal,0.11,0.7783154427652385,0.5880976346289716,0.3,0.3758035714285714,Low-Low,Not-Significant,Not-Significant,-0.906217035131634,0.3758933628812486,Not-Significant
104001,MMR,Myanmar,Kachin,0.433,0.2682885260142949,1.336170103669138,0.1,0.18632138114209829,High-High,Not-Significant,Not-Significant,0.7210431844342224,0.1863213839185032,Not-Significant
104002,MMR,Myanmar,Kayah,0.398,0.05840836077586844,2.0778786969808,0.016,0.05090249433106576,High-High,High-High,Not-Significant,0.8996586586732721,0.05078733272901083,Not-Significant
104003,MMR,Myanmar,Kayin,0.441,0.2954629877587506,2.459464637655633,0.007,0.030218461538461538,High-High,High-High,High-High,0.8104448308461972,0.03012576780104838,Hot-Spot
104004,MMR,Myanmar,Chin,0.434,0.21692357871089293,1.3017014475204496,0.111,0.1968811630847029,High-High,Not-Significant,Not-Significant,0.6291998964185598,0.19688116562200708,Not-Significant
104005,MMR,Myanmar,Sagaing,0.525,0.5246629772126008,1.3028597951242202,0.104,0.19023728813559324,High-High,Not-Significant,Not-Significant,0.6331440867014411,0.18925032815889936,Not-Significant
104006,MMR,Myanmar,Tanintharyi,0.408,0.10816927761897906,2.2499016436399,0.011,0.040506561679790026,High-High,High-High,High-High,0.8095862316009443,0.04050656146030101,Hot-Spot
104007,MMR,Myanmar,Bago,0.474,0.15394875580884418,0.7295454948700717,0.237,0.32282621359223296,High-High,Not-Significant,Not-Significant,0.30972048350518033,0.3225130987878452,Not-Significant
104008,MMR,Myanmar,Magway,0.512,0.3582357513964604,1.0717739036772675,0.151,0.2404687854710556,High-High,Not-Significant,Not-Significant,0.4917971859516565,0.24046877446023074,Not-Significant
104009,MMR,Myanmar,Mandalay,0.468,0.33130924852651333,1.2649994569561556,0.12,0.2075955610357583,High-High,Not-Significant,Not-Significant,0.6119581503248224,0.2061197578355118,Not-Significant
104010,MMR,Myanmar,Mon,0.398,0.02839301812477322,1.1460459762395334,0.146,0.23626066897347173,High-High,Not-Significant,Not-Significant,0.4699673001410973,0.2357169125310571,Not-Significant
104011,MMR,Myanmar,Rakhine,0.464,0.3108175700876741,1.2492757648314512,0.122,0.20924938875305624,High-High,Not-Significant,Not-Significant,0.6011397998346334,0.20873902673583206,Not-Significant
104012,MMR,Myanmar,Yangon,0.322,-0.3242094132178259,-0.9874154460636976,0.18,0.2678048780487805,Low-High,Not-Significant,Not-Significant,0.3108473950145743,0.26780488869039026,Not-Significant
104013,MMR,Myanmar,Shan,0.534,0.8537264722551147,2.8887897865072327,0.003,0.017684873949579835,High-High,High-High,High-High,0.8889529993340235,0.01768487410330284,Hot-Spot
104014,MMR,Myanmar,Ayeyawady,0.514,0.16509580527805515,0.34225280180163814,0.366,0.4233289365210222,High-High,Not-Significant,Not-Significant,0.3570507668997547,0.4233289326603316,Not-Significant
104015,MMR,Myanmar,Nay Pyi Taw,0.367,-0.10294839769417866,-1.4404653092488697,0.09,0.1727359781121751,Low-High,Not-Significant,Not-Significant,0.5091838206680303,0.17297260961303973,Not-Significant
112001,BLR,Belarus,Brest,0.323,0.25058575322897897,0.9676473757052613,0.171,0.2576938775510204,Low-Low,Not-Significant,Not-Significant,-0.5253209449562465,0.2564623682889887,Not-Significant
112002,BLR,Belarus,Vitebsk,0.301,0.40168623387356867,1.169562096641122,0.125,0.21155006031363088,Low-Low,Not-Significant,Not-Significant,-0.6487177552349597,0.21155006031363088,Not-Significant
